Geographic area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age
Afghanistan,Postnatal care for mothers - percentage of women (aged 15-49 years) who received postnatal care within 2 days of giving birth,Female,2010,23.4,Units,%,Reported,Free,,,,,,Afghanistan Mortality Survey 2010,,,,,,15 to 49 years old
Afghanistan,Postnatal care for mothers - percentage of women (aged 15-49 years) who received postnatal care within 2 days of giving birth,Female,2015,39.9,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2015,,,,,,15 to 49 years old
Afghanistan,Postnatal care for mothers - percentage of women (aged 15-49 years) who received postnatal care within 2 days of giving birth,Female,2018,37.4,Units,%,Reported,Free,,,,,,Afghanistan Health Survey 2018. Amsterdam: KIT Royal Tropical Institute; 2018.,,,,,,15 to 49 years old
Afghanistan,Percentage of children aged 36-59 months attending an early childhood education programme,Female,2011,1.1,,%,Reported,Free,,,,,,MICS 2010-11,,,End of fieldwork,,2010-11,36 to 59 months old
Afghanistan,Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,Female,2011,72.7,,%,Reported,Free,,,,,,MICS 2010-11,,,End of fieldwork,,2010-11,36 to 59 months old
Afghanistan,Percentage of children (aged 36-59 months) whose father has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,Female,2011,60.2,,%,Reported,Free,,,,Engagement in one or more activities,,MICS 2010-11,,,End of fieldwork,,2010-11,36 to 59 months old
Afghanistan,Percentage of children under age 5 who have 3 or more children's books,Female,2011,2.3,,%,Reported,Free,,,,,,MICS 2010-11,,,End of fieldwork,,2010-11,Under 5 years old
Afghanistan,Percentage of children under age 5 who play with 2 or more types of playthings,Female,2011,51.6,,%,Reported,Free,,,,,,MICS 2010-11,,,End of fieldwork,,2010-11,Under 5 years old
Afghanistan,Percentage of children under age 5 left alone or under the supervision of another child younger than 10 years of age for more than 1 hour at least once in the last week,Female,2011,38.8,,%,Reported,Free,,,,,,MICS 2010-11,,,End of fieldwork,,2010-11,Under 5 years old
Afghanistan,Careseeking for diarrhoea - percentage of children (under age 5) with diarrhoea for whom advice or treatment was sought from a health facility or provider,Female,2011,18.8,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2010-2011,,,,,,Under 5 years old
Afghanistan,Careseeking for diarrhoea - percentage of children (under age 5) with diarrhoea for whom advice or treatment was sought from a health facility or provider,Female,2015,53,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2015,,,,,,Under 5 years old
Afghanistan,Careseeking for diarrhoea - percentage of children (under age 5) with diarrhoea for whom advice or treatment was sought from a health facility or provider,Female,2018,62,Units,%,Reported,Free,,,,,,Afghanistan Health Survey 2018. Amsterdam: KIT Royal Tropical Institute; 2018.,,,,,,Under 5 years old
Afghanistan,Diarrhoea treatment - percentage of children (under age 5) with diarrhoea who received ORS (packets or pre-packaged fluids),Female,2011,51.3,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2010-2011,,,,,,Under 5 years old
Afghanistan,Diarrhoea treatment - percentage of children (under age 5) with diarrhoea who received ORS (packets or pre-packaged fluids),Female,2015,46.4,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2015,,,,,,Under 5 years old
Afghanistan,Diarrhoea treatment - percentage of children (under age 5) with diarrhoea who received ORS (packets or pre-packaged fluids),Female,2018,41.9,Units,%,Reported,Free,,,,,,Afghanistan Health Survey 2018. Amsterdam: KIT Royal Tropical Institute; 2018.,,,,,,Under 5 years old
Afghanistan,Diarrhoea treatment - percentage of children (under age 5) with diarrhoea who received ORS and zinc,Female,2011,4.3,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2010-2011,,,,,,Under 5 years old
Afghanistan,Diarrhoea treatment - percentage of children (under age 5) with diarrhoea who received ORS and zinc,Female,2015,6.5,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2015,,,,,,Under 5 years old
Afghanistan,Diarrhoea treatment - percentage of children (under age 5) with diarrhoea who received ORS and zinc,Female,2018,23,Units,%,Reported,Free,,,,,,Afghanistan Health Survey 2018. Amsterdam: KIT Royal Tropical Institute; 2018.,,,,,,Under 5 years old
Afghanistan,Diarrhoea treatment - percentage of children (under age 5) with diarrhoea who received ORT (oral rehydration salts or recommended homemade fluids or increased fluids) and continued feeding,Female,2011,46.3,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2010-2011,,,,,,Under 5 years old
Afghanistan,Diarrhoea treatment - percentage of children (under age 5) with diarrhoea who received ORT (oral rehydration salts or recommended homemade fluids or increased fluids) and continued feeding,Female,2015,39.5,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2015,,,,,,Under 5 years old
Afghanistan,Diarrhoea treatment - percentage of children (under age 5) with diarrhoea who received ORT (oral rehydration salts or recommended homemade fluids or increased fluids) and continued feeding,Female,2018,52,Units,%,Reported,Free,,,,,,Afghanistan Health Survey 2018. Amsterdam: KIT Royal Tropical Institute; 2018.,,,,,,Under 5 years old
Afghanistan,Careseeking for ARI - percentage of children (under age 5) with acute respiratory infection symptoms whom advice or treatment was sought from a health facility or provider,Female,2011,59.1,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2010-2011,,,,,,Under 5 years old
Afghanistan,Careseeking for ARI - percentage of children (under age 5) with acute respiratory infection symptoms whom advice or treatment was sought from a health facility or provider,Female,2015,60.4,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2015,,,,,,Under 5 years old
Afghanistan,Careseeking for ARI - percentage of children (under age 5) with acute respiratory infection symptoms whom advice or treatment was sought from a health facility or provider,Female,2018,70.1,Units,%,Reported,Free,,,,,,Afghanistan Health Survey 2018. Amsterdam: KIT Royal Tropical Institute; 2018.,,,,,,Under 5 years old
Afghanistan,Diarrhoea treatment - percentage of children (under age 5) with diarrhoea who received zinc,Female,2011,5.1,Units,%,Reported,Free,,,,,,Multiple Indicator Cluster Survey 2010-2011,,,,,,Under 5 years old
Afghanistan,Diarrhoea treatment - percentage of children (under age 5) with diarrhoea who received zinc,Female,2015,9.2,Units,%,Reported,Free,,,,,,Demographic and Health Survey 2015,,,,,,Under 5 years old
Afghanistan,Diarrhoea treatment - percentage of children (under age 5) with diarrhoea who received zinc,Female,2018,38.3,Units,%,Reported,Free,,,,,,Afghanistan Health Survey 2018. Amsterdam: KIT Royal Tropical Institute; 2018.,,,,,,Under 5 years old
Afghanistan,Percentage of children (aged 1-14 years) who experienced any physical punishment and/or psychological aggression by caregivers,Female,2011,74.1,,%,Reported,Free,,,,Children aged 2-14 years,,MICS 2010-11,,,End of fieldwork,,2010-11,Total
Afghanistan,BMI-for-age <-1 SD,Female,2013,22.5,Units,%,Reanalysed,Free,21.1,23.9,2091807.0,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan National Nutrition Survey 2013,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
Afghanistan,BMI-for-age <-1 SD,Female,2018,15.3,Units,%,Reanalysed,Free,14.0,16.6,9457.1,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan Health Survey 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
Afghanistan,Height-for-age <-2SD & Weight-for-height <-2SD,Female,2013,2.6,Units,%,Reanalysed,Free,2.2,3.0,2038285.1,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan National Nutrition Survey 2013,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
Afghanistan,Height-for-age <-2SD & Weight-for-height <-2SD,Female,2018,1.1,Units,%,Reanalysed,Free,0.8,1.6,9255.6,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan Health Survey 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
Afghanistan,Height-for-age <-2SD & Weight-for-height >+2SD,Female,2013,3.9,Units,%,Reanalysed,Free,3.3,4.7,2038285.1,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan National Nutrition Survey 2013,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
Afghanistan,Height-for-age <-2SD & Weight-for-height >+2SD,Female,2018,2.6,Units,%,Reanalysed,Free,2.0,3.4,9255.6,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan Health Survey 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
Afghanistan,Height-for-age <-3SD & Weight-for-height <-2SD,Female,2013,4.2,Units,%,Reanalysed,Free,3.6,4.8,2038285.1,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan National Nutrition Survey 2013,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
Afghanistan,Height-for-age <-3SD & Weight-for-height <-2SD,Female,2018,1.9,Units,%,Reanalysed,Free,1.5,2.3,9255.6,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan Health Survey 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
Afghanistan,Height-for-age <-3SD & Weight-for-height >+2SD,Female,2013,4.7,Units,%,Reanalysed,Free,4.0,5.5,2038285.1,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan National Nutrition Survey 2013,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
Afghanistan,Height-for-age <-3SD & Weight-for-height >+2SD,Female,2018,3.1,Units,%,Reanalysed,Free,2.4,3.8,9255.6,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan Health Survey 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
Afghanistan,Height-for-age <-1 SD,Female,2013,63.5,Units,%,Reanalysed,Free,61.6,65.4,2077662.4,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan National Nutrition Survey 2013,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
Afghanistan,Height-for-age <-1 SD,Female,2018,63.4,Units,%,Reanalysed,Free,61.4,65.3,9303.1,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan Health Survey 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
Afghanistan,Height-for-age >+1 SD,Female,2013,8.2,Units,%,Reanalysed,Free,7.3,9.2,2077662.4,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan National Nutrition Survey 2013,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
Afghanistan,Height-for-age >+1 SD,Female,2018,7.6,Units,%,Reanalysed,Free,6.8,8.5,9303.1,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan Health Survey 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
Afghanistan,Height-for-age >+2 SD,Female,2013,3.5,Units,%,Reanalysed,Free,3.0,4.1,2077662.4,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan National Nutrition Survey 2013,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
Afghanistan,Height-for-age >+2 SD,Female,2018,3.2,Units,%,Reanalysed,Free,2.7,3.9,9303.1,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan Health Survey 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
Afghanistan,Height-for-age >+3 SD,Female,2013,1.7,Units,%,Reanalysed,Free,1.3,2.2,2077662.4,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan National Nutrition Survey 2013,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
Afghanistan,Height-for-age >+3 SD,Female,2018,1.5,Units,%,Reanalysed,Free,1.1,2.1,9303.1,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Afghanistan Health Survey 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2013-2018,Under 5 years old
